#광역	국회의원선거구	행정동(읍면)	더민주타깃	더민주평균	더민주적극	더민주소극	제3당(무소속)	새누리소극	새누리적극	새누리평균	새누리타깃
인천	중구동구강화군옹진군(동구)	양사면	 6.320 	 25.240 	 23.474 	 1.765 	 4.554 	 1.661 	 68.545 	 70.206 	 6.216 
인천	중구동구강화군옹진군(동구)	북성동	 6.288 	 44.198 	 39.149 	 5.049 	 1.239 	 6.890 	 47.673 	 54.563 	 8.128 
인천	중구동구강화군옹진군(동구)	송림2동	 6.188 	 41.305 	 36.435 	 4.870 	 1.318 	 9.662 	 47.714 	 57.377 	 10.980 
인천	중구동구강화군옹진군(동구)	만석동	 6.188 	 50.841 	 46.206 	 4.635 	 1.553 	 7.158 	 40.448 	 47.606 	 8.710 
인천	중구동구강화군옹진군(동구)	연안동	 6.174 	 44.119 	 38.820 	 5.299 	 0.875 	 5.594 	 49.412 	 55.006 	 6.469 
인천	중구동구강화군옹진군(동구)	송현3동	 6.108 	 45.469 	 40.940 	 4.530 	 1.578 	 8.092 	 44.861 	 52.953 	 9.670 
인천	중구동구강화군옹진군(동구)	하점면	 5.946 	 25.337 	 22.709 	 2.629 	 3.317 	 3.509 	 67.837 	 71.345 	 6.826 
인천	중구동구강화군옹진군(동구)	교동면	 5.930 	 29.250 	 26.809 	 2.441 	 3.488 	 3.842 	 63.420 	 67.262 	 7.330 
인천	중구동구강화군옹진군(동구)	동인천동	 5.734 	 41.290 	 36.884 	 4.406 	 1.328 	 6.250 	 51.132 	 57.382 	 7.578 
인천	중구동구강화군옹진군(옹진군)	자월면	 5.733 	 25.541 	 21.438 	 4.103 	 1.630 	 4.660 	 68.169 	 72.830 	 6.290 
인천	중구동구강화군옹진군(옹진군)	화수1.화평동	 5.668 	 43.505 	 39.605 	 3.900 	 1.768 	 4.896 	 49.831 	 54.727 	 6.664 
인천	중구동구강화군옹진군(옹진군)	송현1.2동	 5.383 	 49.401 	 45.538 	 3.863 	 1.520 	 6.048 	 43.030 	 49.079 	 7.569 
인천	중구동구강화군옹진군(옹진군)	삼산면	 5.320 	 24.527 	 23.077 	 1.450 	 3.870 	 4.309 	 67.294 	 71.603 	 8.179 
인천	중구동구강화군옹진군(옹진군)	화수2동	 5.312 	 46.251 	 42.382 	 3.869 	 1.443 	 6.432 	 45.875 	 52.306 	 7.874 
인천	중구동구강화군옹진군(옹진군)	양도면	 5.277 	 27.952 	 25.958 	 1.993 	 3.283 	 1.648 	 67.118 	 68.765 	 4.931 
인천	중구동구강화군옹진군(옹진군)	도원동	 5.077 	 42.445 	 38.848 	 3.597 	 1.480 	 7.759 	 48.315 	 56.074 	 9.240 
인천	중구동구강화군옹진군(중구)	송림6동	 5.056 	 49.115 	 45.753 	 3.362 	 1.694 	 6.235 	 42.955 	 49.191 	 7.930 
인천	중구동구강화군옹진군(중구)	불은면	 4.852 	 30.611 	 29.228 	 1.383 	 3.469 	 2.368 	 63.551 	 65.920 	 5.837 
인천	중구동구강화군옹진군(중구)	송림4동	 4.847 	 48.625 	 45.419 	 3.207 	 1.640 	 8.318 	 41.416 	 49.734 	 9.958 
인천	중구동구강화군옹진군(중구)	신흥동	 4.635 	 44.919 	 41.546 	 3.373 	 1.262 	 5.333 	 48.486 	 53.819 	 6.595 
인천	중구동구강화군옹진군(중구)	신포동	 4.543 	 41.424 	 38.259 	 3.165 	 1.379 	 3.987 	 53.211 	 57.198 	 5.366 
인천	중구동구강화군옹진군(중구)	강화읍	 4.507 	 34.092 	 32.407 	 1.685 	 2.822 	 4.063 	 59.023 	 63.086 	 6.885 
인천	중구동구강화군옹진군(중구)	송림3.5동	 4.155 	 47.896 	 45.297 	 2.599 	 1.556 	 3.042 	 47.506 	 50.548 	 4.598 
인천	중구동구강화군옹진군(중구)	길상면	 4.108 	 25.889 	 24.299 	 1.590 	 2.518 	 2.769 	 68.823 	 71.593 	 5.288 
인천	중구동구강화군옹진군(중구)	화도면	 3.884 	 25.336 	 24.344 	 0.992 	 2.892 	 2.267 	 69.505 	 71.772 	 5.159 
인천	중구동구강화군옹진군(중구)	운서동	 3.871 	 61.392 	 58.408 	 2.985 	 0.886 	 2.951 	 34.771 	 37.722 	 3.837 
인천	중구동구강화군옹진군(중구)	선원면	 3.579 	 33.450 	 33.066 	 0.383 	 3.196 	 3.042 	 60.312 	 63.354 	 6.238 
인천	중구동구강화군옹진군		 5.959 	 36.830 	 33.023 	 3.807 	 2.152 	 5.397 	 55.621 	 61.018 	 7.549 
